,FILE NO,DIVISION,METHOD OF TRANSPORT,BUSINESS LINE,SALESMAN CODE,SALESMAN NAME,REPORT DATE,CUSTOMER NAME,PORT OF LOAD NAME,PORT OF DCHG NAME,REVENUE,EXPENSE,PROFIT,TOTAL REVENUE LESS DUTIES,TOTAL BILLED TO ACCOUNT,TOTAL DUTY BILLED,GROSS WEIGHT,TOT CBM,CONTAINER COUNT,CONTAINER TYPE,TOT KGS
7590,1226851-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,5800.29,5334.76,465.53,5565.0,5800.29,235.29,17782.0,20.0,1.0,40,17781.5
7591,1226852-01,10,OI,25.0,36.0,VALERIE KOEN,2018-08-27,WELLPET LLC,LAEM CHABANG,LOS ANGELES,4278.91,3701.19,577.72,4010.0,4278.91,268.91,19202.0,56.0,1.0,40,19202.34
7653,1226908-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5826.75,5815.5,11.25,5565.0,5826.75,261.75,17512.0,56.0,1.0,40,17511.5
7655,1226910-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5824.72,5873.47,-48.75,5565.0,5824.72,259.72,18466.0,56.0,1.0,40,18465.6
7656,1226911-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5880.68,5929.43,-48.75,5565.0,5880.68,315.68,18602.0,56.0,1.0,40,18602.4
7658,1226913-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5891.46,5960.93,-69.47,5565.0,5891.46,326.46,19915.0,56.0,1.0,40,19914.8
7659,1226914-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5823.31,5812.06,11.25,5565.0,5823.31,258.31,14155.0,56.0,1.0,40,14154.6
7664,1226916-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,6001.93,5840.68,161.25,5715.0,6001.93,286.93,18092.0,56.0,1.0,40,18091.6
7665,1226917-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5839.94,5828.69,11.25,5565.0,5839.94,274.94,15117.0,56.0,1.0,40,15117.4
7666,1226918-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-08,WELLPET LLC,LAEM CHABANG,COLUMBUS,6316.57,6151.1,165.47,6090.0,6316.57,226.57,18652.0,56.0,1.0,40,18652.4
7703,1226951-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-03,WELLPET LLC,LAEM CHABANG,LOS ANGELES,4400.54,3722.35,678.19,4095.0,4400.54,305.54,21169.0,20.0,1.0,40,21168.0
7704,1226952-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-03,WELLPET LLC,LAEM CHABANG,LOS ANGELES,4379.16,3636.66,742.5,4116.25,4379.16,262.91,17757.0,20.0,1.0,40,17756.64
7711,1226959-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,5818.31,5432.78,385.53,5565.0,5818.31,253.31,18975.0,56.0,1.0,40,18974.5
7712,1226960-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,5827.24,6985.99,-1158.75,5565.0,5827.24,262.24,19143.0,56.0,1.0,40',19143.0
7713,1226961-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,5795.1,5328.85,466.25,5565.0,5795.1,230.1,16690.0,56.0,1.0,40,16689.96
7714,1226962-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,5826.56,6925.31,-1098.75,5565.0,5826.56,261.56,17610.0,56.0,1.0,40',17609.56
7790,1227019-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-18,WELLPET LLC,LAEM CHABANG,LOS ANGELES,4119.59,3514.59,605.0,3885.0,4119.59,234.59,18634.0,34.0,1.0,40,18634.14
7791,1227020-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-17,WELLPET LLC,LAEM CHABANG,LOS ANGELES,4159.72,3674.27,485.45,3885.0,4159.72,274.72,19924.0,56.0,1.0,40,19923.98
7793,1227023-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-17,WELLPET LLC,LAEM CHABANG,LOS ANGELES,4338.68,3732.43,606.25,4097.5,4338.68,241.18,18476.0,34.0,1.0,40,18476.44
7794,1227024-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-17,WELLPET LLC,LAEM CHABANG,LOS ANGELES,4250.84,3630.84,620.0,4012.5,4250.84,238.34,17680.0,34.0,1.0,40,17680.7
7797,1227027-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-30,WELLPET LLC,LAEM CHABANG,COLUMBUS,5775.98,5399.73,376.25,5565.0,5775.98,210.98,16423.0,56.0,1.0,40,16412.8
7798,1227028-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-30,WELLPET LLC,LAEM CHABANG,COLUMBUS,5764.07,5522.82,241.25,5565.0,5764.07,199.07,14978.0,56.0,1.0,40,14977.6
7799,1227029-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-30,WELLPET LLC,LAEM CHABANG,COLUMBUS,5790.22,5548.97,241.25,5565.0,5790.22,225.22,14464.0,56.0,1.0,40',14464.0
7800,1227030-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-30,WELLPET LLC,LAEM CHABANG,COLUMBUS,5757.62,5507.19,250.43,5565.0,5757.62,192.62,13079.0,56.0,1.0,40',13078.9
7801,1227031-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-30,WELLPET LLC,LAEM CHABANG,COLUMBUS,5822.72,5371.47,451.25,5565.0,5822.72,257.72,17889.0,56.0,1.0,40',17888.7
7815,1227033-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-30,WELLPET LLC,LAEM CHABANG,COLUMBUS,5809.03,5507.78,301.25,5565.0,5809.03,244.03,18366.0,56.0,1.0,40',18366.1
7816,1227034-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-30,WELLPET LLC,LAEM CHABANG,COLUMBUS,5750.17,5508.92,241.25,5565.0,5750.17,185.17,12595.0,56.0,1.0,40',12595.2
7817,1227035-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-30,WELLPET LLC,LAEM CHABANG,COLUMBUS,5800.51,5459.26,341.25,5575.0,5800.51,225.51,13829.0,56.0,1.0,40',13828.5
7858,1227077-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-07,WELLPET LLC,LAEM CHABANG,COLUMBUS,5810.44,5144.19,666.25,5575.0,5810.44,235.44,19773.0,56.0,1.0,40,19772.66
7860,1227079-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-07,WELLPET LLC,LAEM CHABANG,COLUMBUS,5795.06,5198.81,596.25,5565.0,5795.06,230.06,19379.0,56.0,1.0,40',19379.1
7861,1227080-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-07,WELLPET LLC,LAEM CHABANG,COLUMBUS,5981.4,5345.97,635.43,5715.0,5981.4,266.4,20320.0,56.0,1.0,40,20319.7
7862,1227081-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-07,WELLPET LLC,LAEM CHABANG,COLUMBUS,5976.75,5350.5,626.25,5715.0,5976.75,261.75,20049.0,56.0,1.0,40',20049.1
7863,1227082-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-07,WELLPET LLC,LAEM CHABANG,COLUMBUS,5973.91,5167.66,806.25,5715.0,5973.91,258.91,19663.0,56.0,1.0,40,19663.2
7864,1227083-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-07,WELLPET LLC,LAEM CHABANG,COLUMBUS,5978.32,5532.07,446.25,5715.0,5978.32,263.32,20395.0,56.0,1.0,40',20394.9
7865,1227084-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,5859.16,5392.91,466.25,5565.0,5859.16,294.16,19590.0,56.0,1.0,40',19589.8
7874,1227092-01,10,OI,25.0,36.0,VALERIE KOEN,2018-09-29,WELLPET LLC,LAEM CHABANG,LOS ANGELES,4542.02,4017.02,525.0,4295.0,4542.02,247.02,19610.0,56.0,1.0,40DV,19610.26
7875,1227092-02,10,OI,25.0,36.0,VALERIE KOEN,2018-09-29,WELLPET LLC,LAEM CHABANG,LOS ANGELES,4583.26,4283.26,300.0,4370.0,4583.26,213.26,17352.0,56.0,1.0,40,17352.4
7876,1227093-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-16,WELLPET LLC,LAEM CHABANG,LONG BEACH,4145.87,3865.12,280.75,3985.0,4145.87,160.87,11912.0,0.0,1.0,40',11912.4
7959,1227162-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,5819.98,5193.73,626.25,5565.0,5819.98,254.98,18082.0,56.0,1.0,40',18082.1
7960,1227163-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,5837.81,5221.56,616.25,5565.0,5837.81,272.81,18844.0,56.0,1.0,40',18844.1
7961,1227164-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,5939.15,5322.9,616.25,5715.0,5939.15,224.15,20183.0,56.0,1.0,40',20182.5
7962,1227165-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,5797.08,5390.83,406.25,5565.0,5797.08,232.08,20899.0,56.0,1.0,40',20898.9
7963,1227166-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,5791.0,5324.75,466.25,5565.0,5791.0,226.0,17737.0,56.0,1.0,40',17737.3
7964,1227167-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,5815.98,5400.55,415.43,5565.0,5815.98,250.98,18160.0,56.0,1.0,40',18160.0
7965,1227168-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,5739.31,5303.06,436.25,5565.0,5739.31,174.31,12868.0,56.0,1.0,40',12868.4
7966,1227170-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-01,WELLPET LLC,LAEM CHABANG,LOS ANGELES,4146.59,3645.15,501.44,3985.0,4146.59,161.59,11055.0,56.0,1.0,40,11054.64
8016,1227217-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-08,WELLPET LLC,LAEM CHABANG,LOS ANGELES,3718.1,3176.26,541.84,3558.0,3718.1,160.1,6964.0,40.0,1.0,20DV,6964.02
8017,1227218-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-24,WELLPET LLC,LAEM CHABANG,COLUMBUS,10302.14,9865.89,436.25,10035.0,10302.14,267.14,16808.0,50.0,1.0,40',16808.2
8018,1227219-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-24,WELLPET LLC,LAEM CHABANG,COLUMBUS,10305.71,9839.46,466.25,10035.0,10305.71,270.71,13683.0,50.0,1.0,40',13683.3
8019,1227220-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-24,WELLPET LLC,LAEM CHABANG,COLUMBUS,10322.18,9825.93,496.25,10035.0,10322.18,287.18,18773.0,50.0,1.0,40',18773.92
8020,1227221-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-24,WELLPET LLC,LAEM CHABANG,COLUMBUS,10294.39,9948.14,346.25,10035.0,10294.39,259.39,17355.0,40.0,1.0,40',17335.5
8021,1227222-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-24,WELLPET LLC,LAEM CHABANG,COLUMBUS,10300.12,9774.83,525.29,10035.0,10300.12,265.12,16983.0,40.0,1.0,40',16983.64
8072,1227262-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-15,WELLPET LLC,LAEM CHABANG,LOS ANGELES,3751.73,3403.89,347.84,3571.5,3751.73,180.23,14149.0,25.0,1.0,20DV,14149.14
8073,1227263-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-28,WELLPET LLC,LAEM CHABANG,COLUMBUS,5826.38,5290.13,536.25,5565.0,5826.38,261.38,19382.0,0.0,1.0,40',19381.96
8075,1227265-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-28,WELLPET LLC,LAEM CHABANG,COLUMBUS,10233.65,9727.4,506.25,10035.0,10233.65,198.65,16971.0,40.0,1.0,40',16971.5
8076,1227266-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-28,WELLPET LLC,LAEM CHABANG,COLUMBUS,10441.23,9935.89,505.34,10185.0,10441.23,256.23,20162.0,40.0,1.0,40',20612.8
8077,1227267-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-28,WELLPET LLC,LAEM CHABANG,COLUMBUS,10206.03,9699.78,506.25,10035.0,10206.03,171.03,10506.0,40.0,1.0,40',10806.0
8078,1227268-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-28,WELLPET LLC,LAEM CHABANG,COLUMBUS,11078.22,10511.97,566.25,10845.0,11078.22,233.22,14448.0,40.0,1.0,40',14448.0
8150,1227334-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,5812.12,5386.78,425.34,5565.0,5812.12,247.12,19253.0,56.0,1.0,40',19253.0
8151,1227335-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,5959.85,5603.6,356.25,5715.0,5959.85,244.85,20540.0,56.0,1.0,40',20540.0
8152,1227336-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,5841.44,5305.19,536.25,5565.0,5841.44,276.44,18354.0,56.0,1.0,40',18354.0
8153,1227337-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,5810.11,5543.86,266.25,5565.0,5810.11,245.11,16806.0,56.0,1.0,40',16806.56
8154,1227338-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-15,WELLPET LLC,LAEM CHABANG,COLUMBUS,6505.0,5947.6,557.4,6220.0,6505.0,285.0,16620.0,56.0,1.0,40',16620.81
8155,1227339-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-22,WELLPET LLC,LAEM CHABANG,LONG BEACH,4381.07,3836.07,545.0,4129.18,4381.07,251.89,19394.0,56.0,1.0,40',19393.5
8156,1227340-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-22,WELLPET LLC,LAEM CHABANG,LONG BEACH,4359.36,3863.19,496.17,4133.0,4359.36,226.36,16418.0,56.0,1.0,40',16417.98
8157,1227341-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-29,WELLPET LLC,LAEM CHABANG,LONG BEACH,3656.87,3052.46,604.41,3583.0,3656.87,73.87,3561.0,56.0,1.0,20DV,3561.18
8206,1227384-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-11,WELLPET LLC,LAEM CHABANG,COLUMBUS,5711.82,5265.57,446.25,5565.0,5711.82,146.82,9072.0,40.0,1.0,40',9072.0
8207,1227386-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-11,WELLPET LLC,LAEM CHABANG,COLUMBUS,5827.56,5351.31,476.25,5565.0,5827.56,262.56,12765.0,40.0,1.0,40',12765.06
8208,1227387-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-29,WELLPET LLC,LAEM CHABANG,LOS ANGELES,4417.9,3929.08,488.82,4154.25,4417.9,263.65,19468.0,40.0,1.0,40',19468.18
8209,1227388-01,10,OI,25.0,36.0,VALERIE KOEN,2018-10-29,WELLPET LLC,LAEM CHABANG,LOS ANGELES,4356.78,3900.53,456.25,4170.5,4356.78,186.28,13763.0,40.0,1.0,40',13763.32
8226,1227405-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,5823.38,5398.04,425.34,5565.0,5823.38,258.38,18227.0,40.0,1.0,40',18227.0
8331,1227500-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-11,WELLPET LLC,LAEM CHABANG,COLUMBUS,5766.4,5410.15,356.25,5565.0,5766.4,201.4,16146.0,40.0,1.0,40',16146.0
8332,1227501-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-11,WELLPET LLC,LAEM CHABANG,COLUMBUS,5745.64,5359.39,386.25,5565.0,5745.64,180.64,15292.0,40.0,1.0,40',15292.8
8333,1227502-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-11,WELLPET LLC,LAEM CHABANG,COLUMBUS,5728.32,5312.07,416.25,5565.0,5728.32,163.32,11541.0,40.0,1.0,40',11541.6
8334,1227503-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-11,WELLPET LLC,LAEM CHABANG,COLUMBUS,5763.6,5215.07,548.53,5565.0,5763.6,198.6,12960.0,40.0,1.0,40',12960.0
8335,1227504-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-11,WELLPET LLC,LAEM CHABANG,COLUMBUS,5768.49,5352.24,416.25,5565.0,5768.49,203.49,15356.0,40.0,1.0,40',15356.96
8372,1227538-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-05,WELLPET LLC,LAEM CHABANG,LONG BEACH,4395.94,3875.51,520.43,4133.0,4395.94,262.94,16168.0,40.0,1.0,40',1168.96
8373,1227539-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-05,WELLPET LLC,LAEM CHABANG,LONG BEACH,4313.39,3800.39,513.0,4133.0,4313.39,180.39,13168.0,40.0,1.0,40',13168.2
8404,1227569-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-25,WELLPET LLC,LAEM CHABANG,COLUMBUS,5851.95,5375.7,476.25,5565.0,5851.95,286.95,18867.0,42.0,1.0,40',18867.52
8405,1227570-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-25,WELLPET LLC,LAEM CHABANG,COLUMBUS,5807.79,5393.06,414.73,5565.0,5807.79,242.79,17021.0,42.0,1.0,40',17021.3
8406,1227571-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-25,WELLPET LLC,LAEM CHABANG,COLUMBUS,5780.37,5214.12,566.25,5565.0,5780.37,215.37,14818.0,42.0,1.0,40',14818.2
8407,1227572-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-25,WELLPET LLC,LAEM CHABANG,COLUMBUS,5798.55,5352.3,446.25,5565.0,5798.55,233.55,18732.0,42.0,1.0,40',18732.72
8434,1227593-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-13,WELLPET LLC,LAEM CHABANG,LONG BEACH,4300.51,3873.98,426.53,4133.0,4300.51,167.51,12309.0,40.0,1.0,40',12309.96
8464,1227622-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-01,WELLPET LLC,LAEM CHABANG,COLUMBUS,5778.0,5229.22,548.78,5565.0,5778.0,213.0,15266.0,42.0,1.0,40',15266.6
8465,1227623-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-01,WELLPET LLC,LAEM CHABANG,COLUMBUS,5731.03,5134.78,596.25,5565.0,5731.03,166.03,13598.0,42.0,1.0,40',13598.0
8471,1227628-01,10,OI,25.0,36.0,VALERIE KOEN,2018-11-19,WELLPET LLC,LAEM CHABANG,LONG BEACH,3675.08,6884.07,-3208.99,3558.0,3675.08,117.08,9091.0,20.0,1.0,20DV,9091.52
8529,1227683-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-08,WELLPET LLC,LAEM CHABANG,COLUMBUS,5832.45,5316.2,516.25,5497.55,5665.0,167.45,13100.0,42.0,1.0,40',13100.4
8530,1227684-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-08,WELLPET LLC,LAEM CHABANG,COLUMBUS,5883.12,5426.87,456.25,5446.88,5665.0,218.12,15139.0,42.0,1.0,40',15139.68
8531,1227685-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-08,WELLPET LLC,LAEM CHABANG,COLUMBUS,5889.91,5313.66,576.25,5440.09,5665.0,224.91,17638.0,42.0,1.0,40',17638.8
8533,1227687-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-08,WELLPET LLC,LAEM CHABANG,COLUMBUS,5912.36,5336.11,576.25,5417.64,5665.0,247.36,17956.0,42.0,1.0,40',17956.8
8535,1227689-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-08,WELLPET LLC,LAEM CHABANG,COLUMBUS,5858.3,5419.52,438.78,5471.7,5665.0,193.3,15144.0,42.0,1.0,40',15144.0
8577,1227724-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-15,WELLPET LLC,LAEM CHABANG,COLUMBUS,5874.81,5285.95,588.86,5455.19,5665.0,209.81,11205.0,42.0,1.0,40',11205.6
8579,1227726-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-15,WELLPET LLC,LAEM CHABANG,LAEM CHABANG,5914.55,5308.3,606.25,5415.45,5665.0,249.55,16918.0,42.0,1.0,40',16918.21
8622,1227762-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-03,WELLPET LLC,LAEM CHABANG,LONG BEACH,4633.26,4053.3,579.96,4032.74,4333.0,300.26,18858.0,42.0,1.0,40',18858.08
8623,1227763-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-03,WELLPET LLC,LAEM CHABANG,LONG BEACH,4639.09,4265.36,373.73,4101.91,4370.5,268.59,17416.0,42.0,1.0,40',17416.06
8653,1227796-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-22,WELLPET LLC,LAEM CHABANG,COLUMBUS,5848.92,5392.67,456.25,5665.0,5848.92,183.92,13384.0,42.0,1.0,40',13384.8
8654,1227797-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-22,WELLPET LLC,LAEM CHABANG,COLUMBUS,5938.99,5501.16,437.83,5391.01,5665.0,273.99,12175.0,42.0,1.0,40',12175.1
8656,1227799-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-22,WELLPET LLC,LAEM CHABANG,COLUMBUS,5861.15,5404.9,456.25,5468.85,5665.0,196.15,8140.0,42.0,1.0,40',8140.02
8694,1227829-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-10,WELLPET LLC,LAEM CHABANG,LONG BEACH,4552.76,4181.51,371.25,4113.24,4333.0,219.76,12840.0,40.0,1.0,40',7718.0
8695,1227830-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-10,WELLPET LLC,LAEM CHABANG,LONG BEACH,4479.89,4079.93,399.96,4186.11,4333.0,146.89,10670.0,40.0,1.0,40',10670.4
8728,1227864-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-29,WELLPET LLC,LAEM CHABANG,COLUMBUS,6387.99,5920.16,467.83,4947.91,5667.95,720.04,15368.0,42.0,1.0,40DV,15368.6
8736,1227870-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-17,WELLPET LLC,LAEM CHABANG,LONG BEACH,4632.59,4361.09,271.5,4158.38,4395.5,237.12,10608.0,42.0,1.0,40',10608.15
8788,1227913-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-12,WELLPET LLC,LAEM CHABANG,COLUMBUS,5969.92,5362.52,607.4,5410.08,5690.0,279.92,15534.0,42.0,1.0,40DV,15534.0
8790,1227915-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,5885.0,5547.17,337.83,5611.54,5885.0,273.46,21101.0,42.0,1.0,40DV,21101.7
8791,1227916-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,5690.0,5178.75,511.25,5407.93,5690.0,282.07,16097.0,42.0,1.0,40DV,16097.25
8792,1227917-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,5690.0,5198.75,491.25,5480.33,5690.0,209.67,14090.0,42.0,1.0,40DV,14090.64
8795,1227920-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,5935.55,5334.3,601.25,5444.45,5690.0,245.55,15937.0,42.0,1.0,40DV,15937.2
8828,1227949-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-24,WELLPET LLC,LAEM CHABANG,LONG BEACH,4263.29,4020.94,242.35,3842.71,4053.0,210.29,12532.0,42.0,1.0,40',12532.02
8862,1227976-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-12,WELLPET LLC,LAEM CHABANG,COLUMBUS,4920.0,4775.25,144.75,4692.25,4920.0,227.75,19523.0,42.0,1.0,40DV,19523.4
8863,1227977-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-12,WELLPET LLC,LAEM CHABANG,COLUMBUS,4920.0,4547.5,372.5,4920.0,4920.0,0.0,18595.68,42.0,1.0,40DV,18595.68
8864,1227978-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-12,WELLPET LLC,LAEM CHABANG,COLUMBUS,4920.0,4547.5,372.5,4920.0,4920.0,0.0,16792.64,42.0,1.0,40',16792.64
8865,1227979-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-12,WELLPET LLC,LAEM CHABANG,COLUMBUS,4920.0,4547.5,372.5,4920.0,4920.0,0.0,18215.54,42.0,1.0,40DV,18215.54
8866,1227980-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-12,WELLPET LLC,LAEM CHABANG,COLUMBUS,5070.0,4715.92,354.08,5070.0,5070.0,0.0,20074.08,42.0,1.0,40DV,20074.08
8889,1228003-01,10,OI,25.0,36.0,VALERIE KOEN,2018-12-31,WELLPET LLC,LAEM CHABANG,LONG BEACH,3567.7,3022.87,544.83,3345.8,3456.75,110.95,6204.0,20.0,1.0,20DV,6204.75
8921,1228036-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-19,WELLPET LLC,LAEM CHABANG,COLUMBUS,5977.2,5470.95,506.25,5402.8,5690.0,287.2,19349.0,42.0,1.0,40DV,19349.75
8922,1228037-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-19,WELLPET LLC,LAEM CHABANG,COLUMBUS,5967.1,5370.85,596.25,5412.9,5690.0,277.1,19481.0,42.0,1.0,40DV,19481.75
8923,1228038-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-19,WELLPET LLC,LAEM CHABANG,COLUMBUS,5965.3,5509.05,456.25,5690.0,5965.3,275.3,10101.0,42.0,1.0,40DV,10101.0
8925,1228040-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-19,WELLPET LLC,LAEM CHABANG,COLUMBUS,6020.47,5514.22,506.25,5359.53,5690.0,330.47,17680.0,42.0,1.0,40DV,17680.68
8926,1228041-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-19,WELLPET LLC,LAEM CHABANG,,5991.3,5504.24,487.06,5388.7,5690.0,301.3,16313.0,42.0,1.0,40DV,16313.02
8927,1228042-01,10,OI,25.0,36.0,VALERIE KOEN,2019-01-19,WELLPET LLC,LAEM CHABANG,COLUMBUS,5014.07,4524.82,489.25,4965.0,5014.07,49.07,4149.0,20.0,1.0,20DV,4149.6
