,FILE NO,DIVISION,METHOD OF TRANSPORT,BUSINESS LINE,SALESMAN CODE,SALESMAN NAME,REPORT DATE,CUSTOMER NAME,PORT OF LOAD NAME,PORT OF DCHG NAME,REVENUE,EXPENSE,PROFIT,TOTAL REVENUE LESS DUTIES,TOTAL BILLED TO ACCOUNT,TOTAL DUTY BILLED,GROSS WEIGHT,TOT CBM,CONTAINER COUNT,CONTAINER TYPE,TOT KGS
12100,1233587-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-24,WELLPET LLC,LAEM CHABANG,TACOMA,0.0,260.06,0.0,-260.06,0.0,260.06,17540.0,0.0,1.0,40HQ,17539.76
12121,1231004-01,10,OI,25.0,36.0,VALERIE KOEN,2020-04-28,WELLPET LLC,LAEM CHABANG,COLUMBUS,5811.17,5070.72,740.45,5614.0,5811.17,197.17,8347.0,48.0,1.0,40HQ,8347.5
12277,1115409-01,10,OE,15.0,36.0,VALERIE KOEN,2020-11-26,WELLPET LLC,NEW YORK,CARTAGENA,5320.25,4306.51,1013.74,5320.25,5320.25,0.0,9924.988,24.272,1.0,40DV,9924.988
12488,1233588-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-24,WELLPET LLC,LAEM CHABANG,TACOMA,0.0,257.16,0.0,-257.16,0.0,257.16,20790.0,0.0,1.0,40HQ,20790.0
12489,1233589-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-24,WELLPET LLC,LAEM CHABANG,TACOMA,16056.13,15231.13,825.0,15793.0,16056.13,263.13,18835.0,0.0,1.0,40HQ,18834.5
12490,1233590-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-24,WELLPET LLC,LAEM CHABANG,TACOMA,15876.34,15051.34,825.0,15623.0,15876.34,253.34,18480.0,0.0,1.0,40HQ,18480.0
12491,1233591-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-24,WELLPET LLC,LAEM CHABANG,TACOMA,16191.38,15401.38,790.0,15963.0,16191.38,228.38,17690.0,0.0,1.0,40HQ,17690.4
12492,1233592-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-24,WELLPET LLC,LAEM CHABANG,TACOMA,0.0,244.59,0.0,-244.59,0.0,244.59,18360.0,0.0,1.0,40HQ,18360.0
12493,1233593-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-24,WELLPET LLC,LAEM CHABANG,TACOMA,0.0,244.27,0.0,-244.27,0.0,244.27,18501.0,0.0,1.0,40HQ,18501.0
12494,1233594-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-24,WELLPET LLC,LAEM CHABANG,TACOMA,0.0,248.72,0.0,-248.72,0.0,248.72,15609.0,0.0,1.0,40HQ,15608.88
15235,1230857-01,10,OI,25.0,36.0,VALERIE KOEN,2020-03-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5072.51,4213.76,858.75,5006.0,5072.51,66.51,4558.0,22.0,1.0,20DV,4558.25
15236,1230858-01,10,OI,25.0,36.0,VALERIE KOEN,2020-03-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5995.22,4986.47,1008.75,5794.0,5995.22,201.22,13056.0,0.0,1.0,40DV,13056.2
15237,1230859-01,10,OI,25.0,36.0,VALERIE KOEN,2020-03-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5804.18,4885.91,918.27,5614.0,5804.18,190.18,12596.0,0.0,1.0,40DV,12596.35
15319,1230869-01,10,OI,25.0,36.0,VALERIE KOEN,2020-03-06,WELLPET LLC,LAEM CHABANG,LONG BEACH,3682.3,3125.71,556.59,3513.0,3682.3,169.3,9940.0,48.0,1.0,40DV,9940.42
15320,1230870-01,10,OI,25.0,36.0,VALERIE KOEN,2020-03-06,WELLPET LLC,LAEM CHABANG,LONG BEACH,3804.27,3242.18,562.09,3648.0,3804.27,156.27,9237.0,48.0,1.0,40DV,9237.68
15321,1230871-01,10,OI,25.0,36.0,VALERIE KOEN,2020-03-06,WELLPET LLC,LAEM CHABANG,LONG BEACH,4018.81,3410.05,608.76,3803.0,4018.81,215.81,13731.0,48.0,1.0,40DV,13731.5
15322,1230872-01,10,OI,25.0,36.0,VALERIE KOEN,2020-03-06,WELLPET LLC,LAEM CHABANG,LONG BEACH,4107.17,3488.41,618.76,3883.0,4107.17,224.17,11698.0,48.0,1.0,40DV,11698.92
22512,1427000-01,10,AI,45.0,36.0,VALERIE KOEN,2019-02-08,WELLPET LLC,AMSTERDAM,LOS ANGELES INT'L AIRPORT,14491.8,13039.82,1451.98,14447.19,14491.8,44.61,4469.0,13.86,0.0,,4469.0
22527,1427013-01,10,AI,45.0,36.0,VALERIE KOEN,2019-02-13,WELLPET LLC,AMSTERDAM,CHICAGO O'HARE,21543.35,18470.32,3073.03,20342.16,20443.35,101.19,8268.0,25.2,0.0,,8268.0
24413,1115480-01,10,OE,15.0,36.0,VALERIE KOEN,2020-12-27,WELLPET LLC,PHILADELPHIA,MELBOURNE,10226.0,9971.0,255.0,10226.0,10226.0,0.0,38805.677,97.772,2.0,40HQ/40HQ,38805.677
24417,1115363-01,10,OE,15.0,36.0,VALERIE KOEN,2020-10-09,WELLPET LLC,NEW YORK,CARTAGENA,5099.25,4023.51,1075.74,5099.25,5099.25,0.0,14076.93,51.6,1.0,40HQ,14076.93
24581,1231167-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-22,WELLPET LLC,LAEM CHABANG,COLUMBUS,5845.81,5271.12,574.69,5719.0,5845.81,126.81,7573.0,48.0,1.0,40HQ,7573.0
24582,1231168-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-22,WELLPET LLC,LAEM CHABANG,COLUMBUS,5967.09,5178.34,788.75,5809.0,5967.09,158.09,9052.0,48.0,1.0,40HQ,9052.68
24583,1231169-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-22,WELLPET LLC,LAEM CHABANG,COLUMBUS,5920.04,5161.29,758.75,5719.0,5920.04,201.04,10680.0,48.0,1.0,40HQ,10680.55
24589,1231175-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-13,WELLPET LLC,LAEM CHABANG,OAKLAND,3598.08,3078.58,519.5,3525.0,3598.08,73.08,3672.0,24.0,1.0,20DV,3672.0
24773,1115517-01,10,OE,15.0,36.0,VALERIE KOEN,2021-02-10,WELLPET LLC,PHILADELPHIA,MELBOURNE,16734.0,14814.0,1920.0,16734.0,16734.0,0.0,58357.159,146.441,3.0,40HQ/40HQ/40HQ,58357.159
28595,150107448,10,CB,55.0,36.0,VALERIE KOEN,2019-09-26,WELLPET LLC,"BANGKOK, THAILAND",1401,1235.89,1118.64,117.25,950.0,1235.89,285.89,17825.0,0.0,1.0,,0.0
28596,150107449,10,CB,55.0,36.0,VALERIE KOEN,2019-09-26,WELLPET LLC,"BANGKOK, THAILAND",1401,1041.18,903.93,137.25,820.0,1041.18,221.18,16062.0,0.0,1.0,,0.0
28597,150107450,10,CB,55.0,36.0,VALERIE KOEN,2019-09-26,WELLPET LLC,"BANGKOK, THAILAND",1401,1323.42,1076.17,247.25,1080.0,1323.42,243.42,17175.0,0.0,1.0,,0.0
28598,150107451,10,CB,55.0,36.0,VALERIE KOEN,2019-09-26,WELLPET LLC,"BANGKOK, THAILAND",1401,1360.02,1112.77,247.25,1080.0,1360.02,280.02,18352.0,0.0,1.0,,0.0
28599,150107452,10,CB,55.0,36.0,VALERIE KOEN,2019-09-26,WELLPET LLC,"BANGKOK, THAILAND",1401,1218.63,1001.38,217.25,990.0,1218.63,228.63,19515.0,0.0,1.0,,0.0
28761,150107618,10,CB,55.0,36.0,VALERIE KOEN,2019-10-03,WELLPET LLC,"BANGKOK, THAILAND",1401,1267.51,1035.26,232.25,1035.0,1267.51,232.51,17076.0,0.0,1.0,45',0.0
28763,150107620,10,CB,55.0,36.0,VALERIE KOEN,2019-10-03,WELLPET LLC,"BANGKOK, THAILAND",1401,1115.31,966.77,148.54,855.0,1115.31,260.31,17364.0,0.0,1.0,45',0.0
28764,150107621,10,CB,55.0,36.0,VALERIE KOEN,2019-10-03,WELLPET LLC,"BANGKOK, THAILAND",1401,1410.04,1132.79,277.25,1170.0,1410.04,240.04,16292.0,0.0,1.0,45',0.0
28771,150107630,10,CB,55.0,36.0,VALERIE KOEN,2019-10-03,WELLPET LLC,"BANGKOK, THAILAND",1401,1153.14,950.89,202.25,855.0,1153.14,298.14,16306.0,0.0,1.0,45',0.0
28773,150107632,10,CB,55.0,36.0,VALERIE KOEN,2019-10-03,WELLPET LLC,"BANGKOK, THAILAND",1401,1101.76,923.22,178.54,855.0,1101.76,246.76,18024.0,0.0,1.0,45',0.0
28821,150107682,10,CB,55.0,36.0,VALERIE KOEN,2019-09-19,WELLPET LLC,"BANGKOK, THAILAND",2704,1902.14,1662.14,240.0,1658.35,1902.14,243.79,17120.0,0.0,1.0,40',17120.0
28828,150107689,10,CB,55.0,36.0,VALERIE KOEN,2019-09-19,WELLPET LLC,"BANGKOK, THAILAND",2704,530.77,354.3,176.47,265.0,530.77,265.77,18649.0,0.0,1.0,40',0.0
28945,150107807,10,CB,55.0,36.0,VALERIE KOEN,2019-10-10,WELLPET LLC,"BANGKOK, THAILAND",1401,414.05,284.05,130.0,140.0,414.05,274.05,19463.0,0.0,1.0,40',0.0
28947,150107809,10,CB,55.0,36.0,VALERIE KOEN,2019-10-10,WELLPET LLC,"BANGKOK, THAILAND",1401,374.98,264.98,110.0,170.0,374.98,204.98,16840.0,0.0,1.0,40',0.0
28948,150107810,10,CB,55.0,36.0,VALERIE KOEN,2019-10-10,WELLPET LLC,"BANGKOK, THAILAND",1401,388.64,278.64,110.0,170.0,388.64,218.64,13038.0,0.0,1.0,40',0.0
28950,150107812,10,CB,55.0,36.0,VALERIE KOEN,2019-10-10,WELLPET LLC,"BANGKOK, THAILAND",1401,461.64,316.64,145.0,205.0,461.64,256.64,19284.0,0.0,1.0,40',0.0
28952,150107814,10,CB,55.0,36.0,VALERIE KOEN,2019-10-10,WELLPET LLC,"BANGKOK, THAILAND",1401,453.42,332.13,121.29,205.0,453.42,248.42,20006.0,0.0,1.0,40',0.0
28954,150107816,10,CB,55.0,36.0,VALERIE KOEN,2019-10-10,WELLPET LLC,"BANGKOK, THAILAND",1401,436.98,291.98,145.0,205.0,436.98,231.98,19100.0,0.0,1.0,40',0.0
28955,150107817,10,CB,55.0,36.0,VALERIE KOEN,2019-10-10,WELLPET LLC,"BANGKOK, THAILAND",1401,405.41,295.41,110.0,170.0,405.41,235.41,18950.0,0.0,1.0,40',0.0
29015,150107879,10,CB,55.0,36.0,VALERIE KOEN,2019-09-25,WELLPET LLC,"BANGKOK, THAILAND",2704,278.05,1472.05,-1194.0,205.0,278.05,73.05,4412.0,0.0,1.0,40',0.0
29017,150107881,10,CB,55.0,36.0,VALERIE KOEN,2019-09-25,WELLPET LLC,"BANGKOK, THAILAND",2704,529.86,353.39,176.47,265.0,529.86,264.86,18722.0,0.0,1.0,40',0.0
29105,150107970,10,CB,55.0,36.0,VALERIE KOEN,2019-10-17,WELLPET LLC,"LAEM CHABANG, THAILAND",1401,1172.89,1024.35,148.54,855.0,1172.89,317.89,16182.0,0.0,1.0,40',0.0
29106,150107971,10,CB,55.0,36.0,VALERIE KOEN,2019-10-17,WELLPET LLC,"LAEM CHABANG, THAILAND",1401,1230.82,998.57,232.25,1035.0,1230.82,195.82,16445.0,0.0,1.0,40',0.0
29107,150107972,10,CB,55.0,36.0,VALERIE KOEN,2019-10-17,WELLPET LLC,"LAEM CHABANG, THAILAND",1401,1356.29,1124.04,232.25,1035.0,1356.29,321.29,17309.0,0.0,1.0,40',0.0
29287,150108152,10,CB,55.0,36.0,VALERIE KOEN,2019-10-24,WELLPET LLC,"BANGKOK, THAILAND",1401,473.98,328.98,145.0,205.0,473.98,268.98,17273.0,0.0,1.0,40',0.0
29288,150108154,10,CB,55.0,36.0,VALERIE KOEN,2019-10-24,WELLPET LLC,"BANGKOK, THAILAND",1401,582.99,342.99,240.0,300.0,582.99,282.99,17247.0,0.0,1.0,40',0.0
29289,150108155,10,CB,55.0,36.0,VALERIE KOEN,2019-10-24,WELLPET LLC,"BANGKOK, THAILAND",1401,485.05,340.05,145.0,205.0,485.05,280.05,17605.0,0.0,1.0,40',0.0
29291,150108157,10,CB,55.0,36.0,VALERIE KOEN,2019-10-24,WELLPET LLC,"BANGKOK, THAILAND",1401,1043.2,865.61,177.59,855.0,1043.2,188.2,12126.0,0.0,1.0,40',0.0
29296,150108162,10,CB,55.0,36.0,VALERIE KOEN,2019-10-24,WELLPET LLC,"BANGKOK, THAILAND",1401,299.69,154.69,145.0,205.0,299.69,94.69,6048.0,0.0,1.0,40',0.0
29408,150108274,10,CB,55.0,36.0,VALERIE KOEN,2019-10-12,WELLPET LLC,"BANGKOK, THAILAND",2704,522.35,267.35,255.0,265.0,522.35,257.35,19563.0,0.0,1.0,40',0.0
29455,150108321,10,CB,55.0,36.0,VALERIE KOEN,2019-10-31,WELLPET LLC,"BANGKOK, THAILAND",1401,508.1,363.1,145.0,205.0,508.1,303.1,14327.0,0.0,1.0,40',0.0
29457,150108323,10,CB,55.0,36.0,VALERIE KOEN,2019-10-31,WELLPET LLC,"BANGKOK, THAILAND",1401,373.18,228.18,145.0,205.0,373.18,168.18,10278.0,0.0,1.0,20DV,0.0
29466,150108333,10,CB,55.0,36.0,VALERIE KOEN,2019-10-31,WELLPET LLC,"BANGKOK, THAILAND",1401,442.77,297.77,145.0,205.0,442.77,237.77,16410.0,0.0,1.0,40',0.0
29476,150108343,10,CB,55.0,36.0,VALERIE KOEN,2019-10-31,WELLPET LLC,"BANGKOK, THAILAND",1401,1351.85,1089.6,262.25,1125.0,1351.85,226.85,16805.0,0.0,1.0,40',0.0
29479,150108346,10,CB,55.0,36.0,VALERIE KOEN,2019-10-31,WELLPET LLC,"BANGKOK, THAILAND",1401,470.64,350.35,120.29,205.0,470.64,265.64,17676.0,0.0,1.0,40DV,0.0
29553,150108420,10,CB,55.0,36.0,VALERIE KOEN,2019-10-16,WELLPET LLC,"BANGKOK, THAILAND",2704,517.69,347.69,170.0,230.0,517.69,287.69,18395.0,0.0,1.0,40',18395.0
29623,150108494,10,CB,55.0,36.0,VALERIE KOEN,2019-11-07,WELLPET LLC,"BANGKOK, THAILAND",1401,453.49,308.49,145.0,205.0,453.49,248.49,19321.0,0.0,1.0,40',0.0
29627,150108498,10,CB,55.0,36.0,VALERIE KOEN,2019-11-07,WELLPET LLC,"BANGKOK, THAILAND",1401,1132.46,960.21,172.25,855.0,1132.46,277.46,18758.0,0.0,1.0,40',0.0
29629,150108500,10,CB,55.0,36.0,VALERIE KOEN,2019-11-07,WELLPET LLC,"BANGKOK, THAILAND",1401,1054.46,917.21,137.25,820.0,1054.46,234.46,17213.0,0.0,1.0,40',0.0
29632,150108503,10,CB,55.0,36.0,VALERIE KOEN,2019-11-07,WELLPET LLC,"BANGKOK, THAILAND",1401,466.98,321.98,145.0,205.0,466.98,261.98,18088.0,0.0,1.0,40',0.0
29633,150108504,10,CB,55.0,36.0,VALERIE KOEN,2019-11-07,WELLPET LLC,"BANGKOK, THAILAND",1401,1066.91,899.66,167.25,820.0,1066.91,246.91,14784.0,0.0,1.0,40',0.0
29636,150108507,10,CB,55.0,36.0,VALERIE KOEN,2019-11-07,WELLPET LLC,"BANGKOK, THAILAND",1401,562.33,345.98,216.35,300.0,562.33,262.33,18927.0,0.0,1.0,40',0.0
29778,150108651,10,CB,55.0,36.0,VALERIE KOEN,2019-10-24,WELLPET LLC,"BANGKOK, THAILAND",2704,524.11,347.71,176.4,265.0,524.11,259.11,17294.0,0.0,1.0,40',0.0
29855,150108728,10,CB,55.0,36.0,VALERIE KOEN,2019-11-14,WELLPET LLC,"BANGKOK, THAILAND",1401,480.63,275.63,205.0,265.0,480.63,215.63,17263.0,0.0,1.0,40',0.0
29857,150108730,10,CB,55.0,36.0,VALERIE KOEN,2019-11-14,WELLPET LLC,"BANGKOK, THAILAND",1401,402.92,292.92,110.0,170.0,402.92,232.92,13776.0,0.0,1.0,40',0.0
29858,150108731,10,CB,55.0,36.0,VALERIE KOEN,2019-11-14,WELLPET LLC,"BANGKOK, THAILAND",1401,391.18,246.18,145.0,205.0,391.18,186.18,11424.0,0.0,1.0,40',0.0
29862,150108735,10,CB,55.0,36.0,VALERIE KOEN,2019-11-14,WELLPET LLC,"BANGKOK, THAILAND",1401,417.01,295.66,121.35,205.0,417.01,212.01,15216.0,0.0,1.0,40',0.0
29864,150108737,10,CB,55.0,36.0,VALERIE KOEN,2019-11-14,WELLPET LLC,"BANGKOK, THAILAND",1401,388.73,243.73,145.0,205.0,388.73,183.73,11760.0,0.0,1.0,40',0.0
29939,150108813,10,CB,55.0,36.0,VALERIE KOEN,2019-10-30,WELLPET LLC,"BANGKOK, THAILAND",2704,485.28,280.28,205.0,265.0,485.28,220.28,13612.0,0.0,1.0,40',0.0
29943,150108817,10,CB,55.0,36.0,VALERIE KOEN,2019-10-30,WELLPET LLC,"LAEM CHABANG, THAILAND",2704,3299.81,2814.81,485.0,3117.0,3299.81,182.81,11410.0,0.0,1.0,40',0.0
29954,150108828,10,CB,55.0,36.0,VALERIE KOEN,2019-10-30,WELLPET LLC,"BANGKOK, THAILAND",2704,503.35,298.35,205.0,265.0,503.35,238.35,15993.0,0.0,1.0,40',0.0
29982,150108856,10,CB,55.0,36.0,VALERIE KOEN,2019-11-26,WELLPET LLC,"BANGKOK, THAILAND",1401,420.23,298.83,121.4,205.0,420.23,215.23,13581.0,0.0,1.0,40',0.0
29983,150108857,10,CB,55.0,36.0,VALERIE KOEN,2019-11-26,WELLPET LLC,"BANGKOK, THAILAND",1401,430.59,190.59,240.0,300.0,430.59,130.59,8539.0,0.0,1.0,40',0.0
30429,150109308,10,CB,55.0,36.0,VALERIE KOEN,2019-12-13,WELLPET LLC,"BANGKOK, THAILAND",1401,588.1,348.1,240.0,300.0,588.1,288.1,14894.0,0.0,1.0,40DV,0.0
30431,150109310,10,CB,55.0,36.0,VALERIE KOEN,2019-12-13,WELLPET LLC,"BANGKOK, THAILAND",1401,589.74,349.74,240.0,300.0,589.74,289.74,15851.0,0.0,1.0,40DV,0.0
30433,150109312,10,CB,55.0,36.0,VALERIE KOEN,2019-12-13,WELLPET LLC,"BANGKOK, THAILAND",1401,573.97,358.63,215.34,300.0,573.97,273.97,17847.0,0.0,1.0,40DV,0.0
30513,150109395,10,CB,55.0,36.0,VALERIE KOEN,2019-11-30,WELLPET LLC,"BANGKOK, THAILAND",2704,729.72,413.25,316.47,405.0,729.72,324.72,21903.0,0.0,1.0,,0.0
30651,150109546,10,CB,55.0,36.0,VALERIE KOEN,2019-12-19,WELLPET LLC,"BANGKOK, THAILAND",1401,596.48,381.14,215.34,300.0,596.48,296.48,18281.0,0.0,1.0,40DV,0.0
30652,150109547,10,CB,55.0,36.0,VALERIE KOEN,2019-12-19,WELLPET LLC,"BANGKOK, THAILAND",1401,391.06,151.06,240.0,300.0,391.06,91.06,7219.0,0.0,1.0,,0.0
30656,150109551,10,CB,55.0,36.0,VALERIE KOEN,2019-12-19,WELLPET LLC,"BANGKOK, THAILAND",1401,563.49,323.49,240.0,300.0,563.49,263.49,16274.0,0.0,1.0,,0.0
30658,150109553,10,CB,55.0,36.0,VALERIE KOEN,2019-12-19,WELLPET LLC,"BANGKOK, THAILAND",1401,534.86,294.86,240.0,300.0,534.86,234.86,16616.0,0.0,1.0,,0.0
30680,150109582,10,CB,55.0,36.0,VALERIE KOEN,2019-12-06,WELLPET LLC,"BANGKOK, THAILAND",2704,533.35,356.81,176.54,265.0,533.35,268.35,17154.0,0.0,1.0,40DV,0.0
30682,150109584,10,CB,55.0,36.0,VALERIE KOEN,2019-12-06,WELLPET LLC,"BANGKOK, THAILAND",2704,366.01,161.01,205.0,265.0,366.01,101.01,8123.0,0.0,1.0,20DV,0.0
30758,150109666,10,CB,55.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,"BANGKOK, THAILAND",1401,584.65,344.65,240.0,300.0,584.65,284.65,22839.0,0.0,1.0,40HQ,0.0
30759,150109667,10,CB,55.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,"BANGKOK, THAILAND",1401,557.35,317.35,240.0,300.0,557.35,257.35,13241.0,0.0,1.0,40HQ,0.0
30763,150109671,10,CB,55.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,"BANGKOK, THAILAND",1401,504.56,264.56,240.0,300.0,504.56,204.56,16208.0,0.0,1.0,40HQ,0.0
30765,150109673,10,CB,55.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,"BANGKOK, THAILAND",1401,525.36,310.02,215.34,300.0,525.36,225.36,18769.0,0.0,1.0,40HQ,0.0
30770,150109678,10,CB,55.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,"BANGKOK, THAILAND",1401,552.53,336.13,216.4,300.0,552.53,252.53,18401.0,0.0,1.0,40HQ,0.0
30844,150109763,10,CB,55.0,36.0,VALERIE KOEN,2019-12-14,WELLPET LLC,"BANGKOK, THAILAND",2704,276.28,159.81,116.47,205.0,276.28,71.28,3783.0,0.0,1.0,20',0.0
30891,150109811,10,CB,55.0,36.0,VALERIE KOEN,2020-01-14,WELLPET LLC,"BANGKOK, THAILAND",1401,454.8,214.8,240.0,300.0,454.8,154.8,9072.0,0.0,1.0,40HQ,0.0
30954,150109883,10,CB,55.0,36.0,VALERIE KOEN,2019-12-20,WELLPET LLC,"BANGKOK, THAILAND",2704,251.47,135.0,116.47,205.0,251.47,46.47,2688.0,0.0,1.0,20',0.0
31020,150109960,10,CB,55.0,36.0,VALERIE KOEN,2020-01-10,WELLPET LLC,"BANGKOK, THAILAND",1401,403.09,189.08,214.01,300.0,403.09,103.09,7680.0,0.0,1.0,,0.0
31023,150109963,10,CB,55.0,36.0,VALERIE KOEN,2020-01-10,WELLPET LLC,"BANGKOK, THAILAND",1401,512.01,272.01,240.0,300.0,512.01,212.01,15278.0,0.0,1.0,45',0.0
31043,150109984,10,CB,55.0,36.0,VALERIE KOEN,2020-01-10,WELLPET LLC,"BANGKOK, THAILAND",1401,551.44,311.44,240.0,300.0,551.44,251.44,18328.0,0.0,1.0,40HQ,0.0
31136,150110092,10,CB,55.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,"BANGKOK, THAILAND",2704,353.46,141.99,211.47,300.0,353.46,53.46,3024.0,0.0,1.0,20',0.0
31137,150110093,10,CB,55.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,"BANGKOK, THAILAND",2704,498.92,293.92,205.0,265.0,498.92,233.92,16800.0,0.0,1.0,40DV,16801.0
31194,150110152,10,CB,55.0,36.0,VALERIE KOEN,2020-01-19,WELLPET LLC,"BANGKOK, THAILAND",1401,387.16,147.16,240.0,300.0,387.16,87.16,5616.0,0.0,1.0,20DV,0.0
31202,150110160,10,CB,55.0,36.0,VALERIE KOEN,2020-01-19,WELLPET LLC,"BANGKOK, THAILAND",1401,488.85,273.72,215.13,300.0,488.85,188.85,12168.0,0.0,1.0,40HQ,0.0
32059,1115555-01,10,OE,15.0,36.0,VALERIE KOEN,2021-03-30,WELLPET LLC,PHILADELPHIA,MELBOURNE,6020.0,4978.0,1042.0,6020.0,6020.0,0.0,19338.201,48.616,1.0,40HQ,19338.201
32080,1231202-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-30,WELLPET LLC,LAEM CHABANG,COLUMBUS,5925.76,5016.19,909.57,5809.0,5925.76,116.76,6825.0,0.0,1.0,40HQ,6825.0
32114,1231230-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-07,WELLPET LLC,LAEM CHABANG,COLUMBUS,5991.17,4997.42,993.75,5749.0,5991.17,242.17,14983.0,55.0,1.0,40HQ,14983.2
32115,1231231-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-07,WELLPET LLC,LAEM CHABANG,COLUMBUS,5959.74,5081.17,878.57,5719.0,5959.74,240.74,15305.0,1.558,1.0,40HQ,15305.5
32116,1231232-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-25,WELLPET LLC,LAEM CHABANG,OAKLAND,4131.69,3653.42,478.27,3898.0,4131.69,233.69,14252.0,0.0,1.0,40HQ,14252.2
32185,1230898-01,10,OI,25.0,36.0,VALERIE KOEN,2020-03-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,6085.75,5146.96,938.79,5839.0,6085.75,246.75,10841.0,0.0,1.0,40DV,10841.04
32186,1230899-01,10,OI,25.0,36.0,VALERIE KOEN,2020-03-27,WELLPET LLC,LAEM CHABANG,COLUMBUS,6152.42,5128.67,1023.75,5839.0,6152.42,313.42,14444.0,0.0,1.0,40DV,14444.78
43870,1231267-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-11,WELLPET LLC,LAEM CHABANG,COLUMBUS,6101.54,5162.79,938.75,5899.0,6101.54,202.54,11625.0,55.0,1.0,40HQ,11625.0
43872,1231269-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-13,WELLPET LLC,LAEM CHABANG,COLUMBUS,5958.25,5063.92,894.33,5764.0,5958.25,194.25,12491.0,55.0,1.0,40HQ,12491.15
43873,1231270-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-13,WELLPET LLC,LAEM CHABANG,COLUMBUS,6107.05,5153.3,953.75,5944.0,6107.05,163.05,11354.0,55.0,1.0,40HQ,11354.4
43875,1231272-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-13,WELLPET LLC,LAEM CHABANG,COLUMBUS,6130.81,5192.06,938.75,5899.0,6130.81,231.81,12474.0,55.0,1.0,40HQ,12474.0
43882,1231279-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-01,WELLPET LLC,LAEM CHABANG,OAKLAND,4109.45,3719.51,389.94,3898.0,4109.45,211.45,14250.0,55.0,1.0,40HQ,14250.62
43950,1231313-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-09,WELLPET LLC,LAEM CHABANG,OAKLAND,4056.88,3573.68,483.2,3898.0,4056.88,158.88,10279.0,55.0,1.0,40HQ,10278.8
43951,1231314-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-09,WELLPET LLC,LAEM CHABANG,OAKLAND,4140.58,3566.08,574.5,3898.0,4140.58,242.58,14198.0,55.0,1.0,40HQ,14198.27
43963,1115561-01,10,OE,15.0,36.0,VALERIE KOEN,2021-03-30,WELLPET LLC,PHILADELPHIA,MELBOURNE,11870.0,9806.0,2064.0,11870.0,11870.0,0.0,36782.18,92.472,2.0,40HQ/40HQ,36782.18
44060,1231346-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-24,WELLPET LLC,LAEM CHABANG,COLUMBUS,5359.57,4885.35,474.22,5155.0,5359.57,204.57,15665.0,55.0,1.0,40HQ,15665.0
44061,1231347-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-02,WELLPET LLC,LAEM CHABANG,COLUMBUS,5310.35,4801.6,508.75,5110.0,5310.35,200.35,14779.0,55.0,1.0,40HQ,14778.72
44062,1231348-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-24,WELLPET LLC,LAEM CHABANG,COLUMBUS,5326.5,4817.75,508.75,5110.0,5326.5,216.5,11088.0,55.0,1.0,40HQ,11088.0
44064,1231350-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-02,WELLPET LLC,LAEM CHABANG,COLUMBUS,5357.59,4848.84,508.75,5110.0,5357.59,247.59,15751.0,55.0,1.0,40HQ,15750.8
44065,1231351-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-02,WELLPET LLC,LAEM CHABANG,COLUMBUS,5366.36,4842.61,523.75,5155.0,5366.36,211.36,12767.0,55.0,1.0,40HQ,12767.1
